============Overall============
148 templates in total. 457 attributes in total. 689 values in total. 2057 extractions in total. ============Template============
\Qthe \E#ATTRIBUTE#\Q was \E#VALUE#\Q!\E	125
\QÊThe \E#ATTRIBUTE#\Q was \E#VALUE#\Q and the\E	63
\Qthe \E#ATTRIBUTE#\Q here is \E#VALUE#\Q.\E	84
\Q\E#ATTRIBUTE#\Q was \E#VALUE#\Q!\E	23
#ATTRIBUTE#\Q was a bit \E#VALUE#	172
\Qthe \E#VALUE#\Q \E#ATTRIBUTE#\Q was a\E	114
\Qthe \E#VALUE#\Q \E#ATTRIBUTE#\Q is the\E	75
\Qthe \E#ATTRIBUTE#\Q was \E#VALUE#\Q and the\E	195
#VALUE#\Q part of this \E#ATTRIBUTE#	12
\Qbest \E#VALUE#\Q \E#ATTRIBUTE#\Q i've ever\E	26
#VALUE#\Q things about this \E#ATTRIBUTE#	324
#ATTRIBUTE#\Q here is really \E#VALUE#	34
\QÊThe \E#VALUE#\Q \E#ATTRIBUTE#\Q was a\E	56
\Q\E#VALUE#\Q \E#ATTRIBUTE#\Q?\E	111
\Qthe \E#ATTRIBUTE#\Q is \E#VALUE#\Q.\E	504
#ATTRIBUTE#\Q at least an \E#VALUE#	30
#ATTRIBUTE#\Q and it was \E#VALUE#	160
\Qreally \E#VALUE#\Q \E#ATTRIBUTE#\Q.\E	24
\Qthe \E#VALUE#\Q \E#ATTRIBUTE#\Q was the\E	68
\Qmy \E#VALUE#\Q \E#ATTRIBUTE#\Q of the\E	23
\Qthe \E#ATTRIBUTE#\Q was \E#VALUE#\Q but not\E	34
\Qmy \E#VALUE#\Q \E#ATTRIBUTE#\Q was the\E	34
\Qthe \E#VALUE#\Q \E#ATTRIBUTE#\Q was good,\E	25
\Qthe \E#VALUE#\Q \E#ATTRIBUTE#\Q of the\E	29
\Q\E#VALUE#\Q \E#ATTRIBUTE#\Q ice cream\E	81
#VALUE#\Q thing about this \E#ATTRIBUTE#	238
#ATTRIBUTE#\Q can get pretty \E#VALUE#	42
\Qthe \E#VALUE#\Q \E#ATTRIBUTE#\Q was good\E	88
\Q\E#VALUE#\Q \E#ATTRIBUTE#\Q to take\E	13
#ATTRIBUTE#\Q was not that \E#VALUE#	35
#ATTRIBUTE#\Q has the best \E#VALUE#	26
\Q\E#VALUE#\Q \E#ATTRIBUTE#\Q i've ever\E	143
\Qthe \E#ATTRIBUTE#\Q was \E#VALUE#\Q, but i\E	37
\Qi \E#VALUE#\Q \E#ATTRIBUTE#\Q.\E	62
\Qthe \E#VALUE#\Q \E#ATTRIBUTE#\Q fries were\E	30
\Qthe \E#VALUE#\Q \E#ATTRIBUTE#\Q was so\E	67
\Qfoie \E#VALUE#\Q, \E#ATTRIBUTE#\Q, maple sausage\E	33
#ATTRIBUTE#\Q is just that \E#VALUE#	13
\Q\E#VALUE#\Q this \E#ATTRIBUTE#\Q.\E	123
\Qgreat \E#VALUE#\Q \E#ATTRIBUTE#\Q.\E	69
\Q\E#VALUE#\Q \E#ATTRIBUTE#\Q ever!\E	44
\Qi wasn't a \E#VALUE#\Q \E#ATTRIBUTE#\Q of the\E	12
\Q\E#VALUE#\Q \E#ATTRIBUTE#\Q is a\E	102
#ATTRIBUTE#\Q is a must \E#VALUE#	28
#ATTRIBUTE#\Q to take a \E#VALUE#	24
#ATTRIBUTE#\Q here is so \E#VALUE#	23
\QÊThe \E#ATTRIBUTE#\Q was \E#VALUE#\Q.\E	145
\Q\E#ATTRIBUTE#\Q was \E#VALUE#\Q and the\E	28
\Qthe \E#VALUE#\Q \E#ATTRIBUTE#\Q is a\E	100
#VALUE#\Q part of the \E#ATTRIBUTE#	342
============Extraction============
grilled	bread	32
ground	beef	64
main	event	15
new	flavors	16
thursday	night	273
garlic	noodles	406
nice	crust	16
enjoyable	experience	14
amazing	food	1677
best	breakfast	220
cal	burger	16
gruyere	sandwich	15
banana	tart	30
roasted	banana	1384
full	meal	88
date	night	63
chinese	restaurants	279
pork	burger	288
right	place	93
hot	dogs	16
great	consistency	12
fatty	pork	114
open	kitchen	161
flatiron	steak	144
chocolate	cake	150
good	seafood	11
days	later	82
good	restaurant	216
small	burger	24
okay	place	12
great	burgers	18
worth	ordering	17
good	steak	12
better	service	276
good	burger	539
spicy	paste	14
tonkotsu	soup	13
high	prices	95
love	pizza	13
cheese	bread	12
open	late	49
friendly	staff	1208
kbbq	places	18
tangy	sauce	202
soup	noodles	12
ice	creams	239
italian	sausage	105
grilled	chicken	92
chicken	broth	12
yummy	yummy	26
hollenbeck	burrito	115
cozy	place	11
bring	home	25
breakfast	menu	19
fried	fish	18
burger	place	104
chocolate	bar	88
pricey	place	24
crowded	restaurant	11
pork	bowl	436
star	restaurants	11
good	salad	192
grilled	octopus	471
mind	blowing	189
lamb	sandwich	460
tasty	burger	69
chili	sauce	18
back	ribs	3611
french	toast	5356
two	pizzas	23
sunday	evening	42
course	tasting	30
parking	spot	201
excellent	pizza	13
four	people	131
consistently	good	47
sooo	good	208
bit	spicy	28
cream	flavor	58
wrong	things	11
birthday	dinner	465
best	desserts	12
street	food	11
fresh	cut	13
big	eater	87
great	ramen	578
sashimi	lunch	86
savory	dish	18
bad	food	72
extra	charge	12
five	minutes	172
parmesan	fondue	23
red	onions	90
chinese	restaurant	556
peanut	brittle	173
pork	broth	190
southern	california	262
bit	expensive	35
grilled	onions	76
food	restaurant	14
ready	table	284
rich	food	24
bruxie	burger	797
great	idea	230
belly	sliders	346
ten	minutes	101
ginger	caramel	13
small	tables	68
awesome	ramen	21
great	restaurant	380
portabello	fries	764
santa	ramen	70
unique	taste	104
craving	bbq	13
sweet	things	28
japanese	restaurants	100
pork	dip	17
rest	home	28
try	ramen	13
smoked	salmon	372
good	fish	16
avoid	line	16
best	meal	638
toasted	bread	20
star	review	197
spectacular	service	13
italian	restaurants	16
creme	tart	43
small	place	1223
great	dinner	94
good	grub	17
portabella	fries	73
steamed	veggies	53
nice	ambiance	239
wasabi	noodles	751
decent	price	141
mushroom	rice	13
eat	ramen	174
best	biscuits	15
limited	seating	325
belly	sandwich	17
cream	flavors	150
burrata	pizza	413
reading	reviews	18
crisp	bbq	226
love	ramen	398
special	occasion	347
worth	trip	315
bbq	beans	162
dessert	waffles	24
high	ceiling	157
great	broth	32
hollandaise	sauce	334
boiled	egg	948
different	kinds	17
awesome	flavor	12
top	quality	44
reat	place	21
date	spot	75
better	food	299
specials	menu	15
fresh	guacamole	11
pao	chicken	355
found	parking	22
baked	apples	13
pomegranate	sauce	199
understand	hype	27
fine	food	14
great	texture	355
late	lunch	176
breakfast	spot	98
good	sandwiches	11
early	lunch	18
extra	sauce	273
great	ambience	83
truffle	burger	1695
ponzu	sauce	65
sausage	gravy	255
shredded	lettuce	11
attentive	service	332
broham	sandwich	195
hot	days	17
fried	beans	45
coffee	toffee	338
ood	came	24
big	tables	11
bar	area	159
great	sides	70
better	places	30
ground	pork	17
best	service	262
excellent	service	1624
perfect	service	36
bacon	bits	27
sweetened	cream	11
mind	wait	12
satisfying	meal	78
red	broth	11
yogurt	sauce	19
best	sushi	235
wild	mushroom	41
great	start	14
waffle	fries	663
ginger	soy	185
black	cod	203
cheese	burrito	128
mexican	food	2408
amazing	sauce	261
great	appetizer	13
loud	place	193
greek	restaurant	298
favorite	restaurant	642
truffle	cheese	161
pretty	good	1641
hard	side	11
chocolate	beignet	33
memorable	experience	17
crunch	bar	290
believe	hype	207
exceptional	food	17
signature	burger	90
salty	goodness	12
blown	away	426
saturday	night	860
breakfast	places	51
tasting	menus	21
fried	eggs	14
iced	teas	18
huge	portions	894
better	ramen	228
busy	restaurant	21
expensive	place	11
love	ribs	12
chocolate	croissant	282
sweet	cream	200
surprisingly	good	63
take	home	387
red	food	21
fish	dishes	21
room	temperature	26
mustard	sauce	189
portobello	fries	2660
good	portions	81
smokey	flavor	69
great	appetizers	12
banana	flavor	183
white	decor	16
hit	spot	537
great	reviews	590
japanese	kanpachi	11
french	macaroons	18
four	stars	309
back	home	311
amazing	experience	18
pork	ramen	46
quality	meat	111
hot	damn	66
cheese	grits	28
good	fries	24
bland	side	17
lacking	flavor	18
grilled	meatballs	11
goat	stew	134
better	deal	15
sesame	oil	26
sushi	gen	282
red	peppers	13
generous	portions	150
tiny	restaurant	87
extra	egg	28
brown	sugar	889
side	dish	195
right	side	15
wasabi	sauce	40
diet	coke	111
fresh	mozzarella	18
french	beef	66
different	story	87
salty	side	348
great	menu	26
worth	hype	300
personal	preference	153
best	barbecue	15
beef	stew	45
bowl	combo	70
new	things	165
lamb	meatballs	68
toffee	coffee	88
best	food	289
iced	food	15
currant	sauce	202
waffle	sandwich	907
food	came	64
chicken	bowl	46
mexican	places	22
green	eggs	603
hella	good	36
large	party	263
sweet	sauce	318
good	job	66
nice	place	381
fresh	veggies	15
friday	afternoon	108
alted	caramel	102
red	meat	169
classy	place	14
full	dinner	95
best	pizza	868
french	laundry	18
good	wine	19
totto	ramen	69
private	room	24
fusion	restaurant	130
ribeye	steak	114
french	macarons	13
beet	salad	184
real	good	123
late	night	52
pecan	pie	29
japanese	posters	12
grey	tea	128
famous	ramen	13
tasty	ramen	18
delicious	sandwich	72
fresh	strawberries	87
seasonal	fruit	23
food	network	265
best	coffee	13
five	people	11
chocolate	pieces	74
chinese	food	402
big	disappointment	13
small	lot	20
grilled	fish	17
fried	egg	679
red	onion	18
green	salad	22
monday	afternoon	24
long	line	3551
gooey	cheese	16
bit	small	56
eat	place	30
caesar	salad	328
pickled	ginger	127
japanese	food	310
scrambled	egg	15
sweeter	side	14
crowded	place	83
best	quality	11
early	dinner	258
kale	salad	18
great	crust	11
great	deal	327
small	plate	14
soft	bread	34
texas	bbq	20
perfect	timing	12
small	menu	40
fast	service	490
fresh	sashimi	80
better	burger	26
great	staff	281
greek	yogurt	77
caramelized	onions	322
pretty	busy	34
brisket	sandwich	152
large	bowl	22
two	burgers	22
large	parties	240
fava	beans	15
green	beans	702
swiss	cheese	257
complex	flavors	16
good	ramen	1427
potato	pancakes	88
perfect	amount	24
chocolate	beignets	35
nice	atmosphere	255
restaurant	experience	16
cut	fries	303
small	line	24
good	conversation	15
juicy	burger	13
italian	pizza	12
wine	list	136
steamed	rice	17
good	tacos	88
tasting	menu	1473
best	croissant	81
regular	menu	318
high	quality	496
slightly	spicy	32
downtown	area	36
perfect	combo	15
ramen	dish	15
fun	place	262
bad	service	286
crazy	wait	17
ramen	broth	197
rice	dish	46
special	place	24
best	sandwich	118
pickled	eggs	140
smoke	flavor	92
anytime	soon	240
modern	decor	44
flaky	crust	30
long	ago	72
entire	life	210
big	portion	90
unique	flavors	624
bad	meal	16
unami	burger	13
toasted	banana	23
iced	brisket	43
authentic	ramen	72
red	wine	186
teriyaki	chicken	17
legit	place	69
good	ones	11
nice	kick	83
average	burger	11
big	hit	12
valet	service	12
great	desserts	11
overrated	place	221
worth	trying	582
fresh	food	85
white	rice	110
crawfish	beignets	237
burnt	sugar	15
high	side	14
big	party	170
ricotta	cheese	14
food	experience	58
meat	dish	11
soft	drinks	14
small	dish	32
slightly	sweet	50
side	note	97
good	bbq	885
saturday	afternoon	321
full	menu	38
best	dishes	84
real	food	18
crispy	skin	110
meat	burrito	68
small	plates	743
dry	side	207
add	cheese	13
ood	coma	70
brunch	places	19
big	deal	608
beefy	ribs	592
french	roll	170
buddha	bowl	397
seared	scallops	24
small	cup	12
cafeteria	food	11
nice	crunch	90
sashimi	plate	100
soft	bun	66
red	taste	28
sushi	restaurants	50
green	sauce	271
sweet	bread	25
head	cheese	13
writing	review	117
small	sides	20
greek	restaurants	28
santa	monica	105
worth	getting	15
hot	chocolate	320
minutes	later	485
eat	service	31
best	friend	242
dessert	menu	126
dipped	sandwich	381
octopus	salad	20
great	dish	110
meat	sauce	14
multiple	times	262
spicy	mustard	332
red	pancakes	11
excellent	meal	19
fish	dish	20
main	dishes	244
impeccable	service	513
delightful	experience	11
chopped	salad	11
darn	good	111
better	experience	104
sweet	flavor	22
great	salad	30
ordered	pizza	11
green	onion	379
popular	dish	14
white	walls	475
pizza	places	14
tasty	dishes	11
bad	place	72
full	stomach	16
best	bakeries	11
cheese	sauce	48
new	favorite	115
marinated	egg	16
two	tacos	24
red	pepper	21
thin	crust	467
great	food	4856
greasy	side	14
red	water	11
good	overall	75
american	cheese	84
food	joint	72
cold	night	132
better	place	108
right	amount	81
cream	sandwich	153
honey	lavender	1966
green	onions	1316
best	flavor	32
cooked	salmon	22
horrendous	wait	14
awesome	bbq	86
great	experience	1314
okay	food	174
salt	caramel	69
long	way	68
pork	fat	102
small	space	235
bbq	experience	12
best	restaurants	222
good	pastries	13
chocolate	souffle	185
perfect	broth	30
shredded	pork	350
banana	waffle	22
extra	spicy	15
popular	restaurant	11
good	broth	200
favorite	ramen	32
pork	sandwiches	31
soooo	good	166
good	luck	178
refried	beans	185
ood	service	14
roasted	pork	12
hot	fudge	300
numerous	times	120
two	friends	66
cream	places	64
chicory	coffee	99
best	sashimi	14
amazing	cream	12
days	ago	80
sweet	waffle	73
cream	place	199
ippudo	ramen	74
shishito	peppers	22
flavorful	broth	254
white	wine	165
smith	apple	108
bomb	food	12
kotteri	broth	14
red	dessert	14
two	flavors	147
crispy	crust	62
green	tea	784
two	appetizers	23
beautiful	place	65
flavorful	meat	12
big	group	370
different	dishes	238
noodle	dish	13
daikokuya	ramen	688
seating	area	48
decent	size	44
favorite	part	425
eat	ribs	16
nice	flavor	234
onion	soup	66
shitake	mushrooms	26
sweet	ones	16
new	orleans	372
worth	experience	28
fresh	sushi	198
better	bbq	36
lunch	rush	109
great	concept	84
miso	ramen	558
bean	sauce	110
love	bruxie	22
quick	bite	132
eating	ramen	56
love	cheese	19
right	places	22
egg	noodles	44
dining	area	491
delicious	broth	214
style	restaurant	13
east	side	11
quality	food	163
thin	minutes	31
friendly	service	1480
soo	good	121
solid	food	21
dinner	service	15
crazy	lines	12
lunch	hours	37
best	biscuit	12
small	side	328
good	work	69
ramen	dishes	17
different	places	38
clean	restaurant	13
poor	service	237
margarita	pizza	215
truffle	glaze	14
perfect	temperature	66
good	restaurants	26
shredded	cheese	103
good	friends	84
pasta	dishes	72
finding	parking	159
parmesan	crisp	161
clean	lines	13
great	flavor	732
bit	bland	47
rich	flavor	95
sushi	places	99
free	parking	180
burger	experience	14
extra	fat	17
second	visit	126
huge	fan	492
liege	waffle	23
best	pancakes	87
good	ribs	217
rave	reviews	354
wonderful	service	208
passion	fruit	31
red	pizza	29
mushroom	pizza	75
amazing	burger	17
delicious	flavors	18
mexican	restaurant	244
nice	guy	78
pork	buns	1133
sassy	wings	96
lamb	dishes	22
two	years	28
hot	glass	13
good	rice	31
asada	burrito	189
unique	flavor	198
crawfish	beignet	165
skip	line	13
red	sugar	193
birthday	celebration	24
great	decor	18
love	tartine	30
beef	rib	94
cooked	perfectly	1186
sushi	rice	63
rice	bowl	345
ready	food	168
crappy	service	13
favorite	place	375
fried	cheese	127
tasty	sauce	16
favorite	dessert	17
thick	noodles	11
fusion	restaurants	13
miso	paste	238
course	menu	18
morning	buns	364
set	menu	12
toasted	coconut	439
worth	eating	12
best	ones	11
dozen	times	28
small	salad	120
great	service	4364
wrong	place	12
bbq	food	19
ice	cream	17026
honey	lavendar	174
fatty	tuna	67
sushi	place	137
perfect	texture	364
main	course	686
taco	place	14
bacon	egg	17
ramen	house	108
truffle	fries	34
crab	cake	40
pork	sandwich	673
big	bowl	30
chewy	noodles	72
tasting	food	38
korean	restaurant	128
long	wait	5169
cream	tart	248
enjoy	food	72
banana	split	30
egg	dish	18
done	right	165
month	ago	102
bit	loud	35
great	company	85
lunch	hour	52
cherry	tomatoes	39
stay	away	106
noodle	bar	54
west	coast	240
yelp	reviews	896
perfect	place	320
taco	truck	29
burger	joint	185
full	restaurant	28
newport	seafood	67
house	ramen	21
business	dinner	15
good	cream	99
terrible	service	77
red	scallops	25
amazing	flavors	83
original	ramen	12
fresh	ingredients	363
extra	noodles	252
mexican	joint	15
rude	service	12
communal	table	123
belly	sandwiches	492
wooden	tables	32
awesome	broth	12
potato	salad	2172
quality	ingredients	140
almond	croissants	22
seafood	restaurant	172
crazy	busy	27
pasta	dish	207
open	table	113
brunch	place	124
empty	tables	22
buttery	goodness	101
red	perfectly	32
cheddar	cheese	453
ricotta	pancakes	22
thin	fries	111
bay	area	254
good	things	104
wonderful	place	90
good	friend	162
nice	service	112
trendy	place	15
mexican	tacos	19
egg	bowl	18
complimentary	bread	17
personal	taste	18
peak	times	106
raw	fish	127
blue	cheese	602
style	pizza	139
curry	noodles	16
best	meals	354
french	pastries	19
banana	pancakes	58
super	good	91
mind	waiting	48
eating	experience	18
years	ago	784
stop	eating	26
sparkling	water	207
rich	broth	248
great	lunch	15
meat	chicken	12
two	dishes	17
new	restaurant	16
super	yummy	69
iceberg	lettuce	107
nice	texture	71
sweet	tea	678
friendly	people	87
perfect	consistency	77
tasty	dish	15
scrambled	eggs	286
boneless	chicken	12
full	tasting	11
soft	serve	495
quail	egg	267
best	pizzas	15
packed	restaurant	83
interesting	flavor	12
main	entrees	11
nice	presentation	13
ramen	spot	48
outdoor	seating	94
rush	hour	36
awful	service	18
licking	good	43
cooked	egg	12
huge	disappointment	19
beef	brisket	166
awesome	meal	15
belly	chashu	30
solid	place	13
frangipane	croissant	26
perfect	meal	238
italian	food	188
good	soup	17
good	chicken	108
damn	good	383
min	wait	503
soy	sauce	597
fried	oysters	195
nice	people	94
decent	food	301
toro	sandwich	87
sashimi	bowl	60
watermelon	juice	18
cute	place	95
mediterranean	food	52
chocolate	sauce	48
good	times	179
dark	chocolate	267
chocolate	coconut	37
walnut	shrimp	47
liver	toast	404
pickled	egg	238
sashimi	combo	24
pastrami	sandwich	195
pita	bread	168
small	table	16
michelin	restaurant	12
clean	place	18
end	meal	69
large	plate	11
manly	burger	594
organic	ingredients	29
miso	soup	640
extra	special	11
good	flavors	38
horrible	service	179
fancy	restaurant	21
bbq	restaurant	126
large	group	519
good	texture	133
gruyere	cheese	195
orange	cardamom	39
lamb	dip	214
watermelon	tea	656
lavender	honey	109
read	pudding	317
amazingly	good	60
japanese	ramen	447
creamy	broth	14
hate	wait	14
margherita	pizza	933
dijon	mustard	22
french	dip	2548
tonkatsu	ramen	20
special	ramen	132
entire	experience	17
nacho	cheese	11
meat	eater	30
french	bread	38
signature	dish	90
counter	service	15
boiled	eggs	17
mediocre	ramen	14
iced	tea	2196
culinary	experience	15
soggy	bread	94
miles	away	125
write	review	26
banana	cream	74
recent	visit	102
red	oven	17
sweet	chocolate	17
hate	lines	17
cooked	noodles	17
pork	chops	163
tiny	place	359
big	groups	164
chinese	broccoli	70
love	sauce	17
big	table	11
mascarpone	cheese	12
fantastic	experience	16
smoky	flavor	185
extra	flavor	40
decent	ramen	18
months	ago	371
good	measure	11
tasty	food	341
chocolate	flavor	19
mouth	watering	81
dipped	sandwiches	254
great	sushi	21
egg	dishes	58
chopped	brisket	58
cutlet	bowl	16
okay	service	74
big	eaters	17
french	dips	325
weeks	ago	406
parking	lot	889
hakata	ramen	67
different	sandwiches	11
hot	pocket	12
special	burrito	18
amazing	bbq	73
good	looking	93
chashu	pork	77
house	noodles	19
red	salsa	64
best	dessert	12
tuna	sashimi	31
sour	soup	146
large	portion	77
entire	plate	48
fish	sauce	18
huge	crowd	11
extensive	menu	20
mexican	coke	252
fried	noodles	22
hot	tea	92
loved	food	16
fun	atmosphere	214
dente	noodles	12
got	fries	19
tender	meat	432
long	table	11
umami	ketchup	319
angeles	area	43
try	food	13
bad	idea	50
lunch	today	71
gourmet	burger	95
eat	pork	187
delicious	burger	82
asada	tacos	192
wall	place	16
pork	bun	182
beautiful	decor	62
good	choice	201
tonkotsu	ramen	353
single	dip	14
vanilla	custard	26
best	bbq	2053
coffee	flavor	16
late	souffle	69
hatch	burger	267
great	value	295
tender	pork	222
ice	tea	701
tasty	sandwich	11
great	touch	12
mouth	water	177
cal	italia	141
sweet	jesus	13
baked	beans	1607
red	chicken	12
bbq	spot	46
done	eating	104
good	ervice	12
eat	food	29
small	restaurant	532
favorite	spots	15
boy	sandwich	18
white	meat	19
barbeque	sauce	15
special	lobster	313
white	marble	43
enchilada	sauce	13
chicken	salad	44
looked	good	76
rib	dinner	150
lamb	riblets	278
meat	quality	29
french	fries	1414
long	tables	16
great	ribs	90
ramen	restaurants	20
beefy	rib	15
dipping	sauces	154
great	pizza	225
baked	apple	71
mashed	potatoes	337
club	sandwich	78
hardboiled	egg	11
string	beans	223
red	snapper	79
pumpkin	bread	14
bottom	line	302
favorite	places	360
breakfast	items	27
delicious	place	219
dry	rub	22
nice	staff	69
socal	burger	230
lemon	bar	196
perfect	portion	15
fresh	seafood	14
seafood	dishes	17
bacon	brioche	151
